"state","year","quarter","district","registered_user","app_open"
"gujarat",2020,4,"ohad ","132954","2063724"
"gujarat",2020,4,"navsari ","201412","3007453"
"gujarat",2020,4,"patan ","227441","4369785"
"gujarat",2020,4,"kachchh ","466855","8257809"
"gujarat",2020,4,"urendranagar ","216954","3173754"
"gujarat",2020,4,"morbi ","188790","2691060"
"gujarat",2021,1,"anand ","395164","5855859"
"gujarat",2021,1,"jamnagar ","267315","3413685"
"gujarat",2021,1,"evbhumi dwarka ","91653","1125352"
"gujarat",2021,1,"ajkot ","677301","7803138"
"gujarat",2021,1,"aravallis ","146811","2774336"
"gujarat",2021,1,"hhotaudepur ","61097","970270"
"gujarat",2021,1,"botad ","126302","1642524"
"gujarat",2021,1,"bharuch ","548541","12399575"
"gujarat",2021,1,"bhavnagar ","450462","5750612"
"gujarat",2021,1,"junagadh ","192500","2001820"
"gujarat",2021,1,"mahesana ","500511","9595361"
"gujarat",2021,1,"he dangs ","17658","350858"
"gujarat",2021,1,"kheda ","304909","4828751"
"gujarat",2021,1,"urat ","2458596","41476549"
"gujarat",2021,1,"porbandar ","67063","725183"
"gujarat",2021,1,"gandhinagar ","615315","13654781"
"gujarat",2021,1,"panch mahals ","197602","3236700"
"gujarat",2021,1,"narmada ","54427","1070694"
"gujarat",2021,1,"gir somnath ","163763","2007742"
"gujarat",2021,1,"valsad ","489062","10057529"
"gujarat",2021,1,"mahisagar ","88343","1262035"
"gujarat",2021,1,"abar kantha ","259578","5343748"
"gujarat",2021,1,"api ","102144","1963282"
"gujarat",2021,1,"vadodara ","1053954","20042908"
"gujarat",2021,1,"banas kantha ","598384","12443664"
"gujarat",2021,1,"amreli ","189252","2198433"
"gujarat",2021,1,"ahmadabad ","2999575","63813424"
"gujarat",2021,1,"ohad ","144445","2338472"
"gujarat",2021,1,"navsari ","216841","3189672"
"gujarat",2021,1,"patan ","246083","4877445"
"gujarat",2021,1,"kachchh ","505517","9800171"
"gujarat",2021,1,"urendranagar ","234429","3456434"
"gujarat",2021,1,"morbi ","205529","3261867"
"gujarat",2021,2,"anand ","422965","5154924"
"gujarat",2021,2,"jamnagar ","287113","5057707"
"gujarat",2021,2,"evbhumi dwarka ","98957","3134118"
"gujarat",2021,2,"ajkot ","726817","9593985"
"gujarat",2021,2,"aravallis ","158083","5332899"
"gujarat",2021,2,"hhotaudepur ","66155","3188155"
"gujarat",2021,2,"botad ","135845","3457428"
"gujarat",2021,2,"bharuch ","588777","12729351"
"gujarat",2021,2,"bhavnagar ","483224","7322593"
"gujarat",2021,2,"junagadh ","207118","4070018"
"gujarat",2021,2,"mahesana ","536645","9759520"
"gujarat",2021,2,"he dangs ","19033","1976849"
"gujarat",2021,2,"kheda ","327251","5529938"
"gujarat",2021,2,"urat ","2633443","29247704"
"gujarat",2021,2,"porbandar ","72172","1437404"
"gujarat",2021,2,"gandhinagar ","658428","9936713"
"gujarat",2021,2,"panch mahals ","212616","4678402"
"gujarat",2021,2,"narmada ","58790","3238851"
"gujarat",2021,2,"gir somnath ","176061","3419888"
"gujarat",2021,2,"valsad ","524614","9184319"
"gujarat",2021,2,"mahisagar ","95143","3203297"
"gujarat",2021,2,"abar kantha ","278539","7088156"
"gujarat",2021,2,"api ","109719","4093925"
"gujarat",2021,2,"vadodara ","1127636","15605412"
"gujarat",2021,2,"banas kantha ","645073","18355543"
"gujarat",2021,2,"amreli ","204136","5600950"
"gujarat",2021,2,"ahmadabad ","3209841","43943326"
"gujarat",2021,2,"ohad ","155988","5021344"
"gujarat",2021,2,"navsari ","232448","4010253"
"gujarat",2021,2,"patan ","265040","6916848"
"gujarat",2021,2,"kachchh ","543585","17784778"
"gujarat",2021,2,"urendranagar ","253097","8057144"
"gujarat",2021,2,"morbi ","221629","5300801"
"gujarat",2021,3,"anand ","454516","6900160"
"gujarat",2021,3,"jamnagar ","309842","6879580"
"gujarat",2021,3,"evbhumi dwarka ","107517","4310397"
"gujarat",2021,3,"ajkot ","782611","13876245"
"gujarat",2021,3,"aravallis ","171101","6762291"
"gujarat",2021,3,"hhotaudepur ","72071","3853239"
"gujarat",2021,3,"botad ","146842","4926482"
"gujarat",2021,3,"bharuch ","634589","16949930"
"gujarat",2021,3,"bhavnagar ","520764","9381379"
"gujarat",2021,3,"junagadh ","223916","5211050"
"gujarat",2021,3,"mahesana ","578072","12920050"
"gujarat",2021,3,"he dangs ","20709","2684008"
"gujarat",2021,3,"kheda ","352948","7212127"
"gujarat",2021,3,"urat ","2830392","40635199"
"gujarat",2021,3,"porbandar ","78063","1911079"
"gujarat",2021,3,"gandhinagar ","706654","13323374"
"gujarat",2021,3,"panch mahals ","229915","6133463"
"gujarat",2021,3,"narmada ","63821","4425170"
"gujarat",2021,3,"gir somnath ","190336","4151926"
"gujarat",2021,3,"valsad ","565423","11974387"
"gujarat",2021,3,"mahisagar ","103140","3964068"
"gujarat",2021,3,"abar kantha ","300258","9248561"
"gujarat",2021,3,"api ","118730","5066590"
"gujarat",2021,3,"vadodara ","1210266","20471153"
"gujarat",2021,3,"banas kantha ","698841","25209534"
"gujarat",2021,3,"amreli ","221334","7968878"
"gujarat",2021,3,"ahmadabad ","3445024","59071276"
"gujarat",2021,3,"ohad ","169037","6295402"
"gujarat",2021,3,"navsari ","250233","5157919"
"gujarat",2021,3,"patan ","287021","9346449"
"gujarat",2021,3,"kachchh ","587589","25294185"
"gujarat",2021,3,"urendranagar ","274891","10995970"
"gujarat",2021,3,"morbi ","240295","7475630"
"gujarat",2021,4,"anand ","485306","9981987"
"gujarat",2021,4,"jamnagar ","331942","6896774"
"gujarat",2021,4,"evbhumi dwarka ","115900","2359435"
"gujarat",2021,4,"ajkot ","837869","15665197"
"gujarat",2021,4,"aravallis ","183617","5917538"
"gujarat",2021,4,"hhotaudepur ","77777","1850678"
"gujarat",2021,4,"botad ","157462","4378199"
"gujarat",2021,4,"bharuch ","679705","23721158"
"gujarat",2021,4,"bhavnagar ","558013","10583117"
"gujarat",2021,4,"junagadh ","240022","3983195"
"gujarat",2021,4,"mahesana ","618376","18408357"
"gujarat",2021,4,"he dangs ","22325","682005"
"gujarat",2021,4,"kheda ","377827","8810443"
"gujarat",2021,4,"urat ","3026960","70043416"
"gujarat",2021,4,"porbandar ","83713","1326247"
"gujarat",2021,4,"gandhinagar ","754369","23172671"
"gujarat",2021,4,"panch mahals ","246694","6699089"
"gujarat",2021,4,"narmada ","68577","2219237"
"gujarat",2021,4,"gir somnath ","204170","4304710"
"gujarat",2021,4,"valsad ","605655","20362236"
"gujarat",2021,4,"mahisagar ","110939","2564905"
"gujarat",2021,4,"abar kantha ","321717","10478837"
"gujarat",2021,4,"api ","127186","3764085"
"gujarat",2021,4,"vadodara ","1292097","33004408"
"gujarat",2021,4,"banas kantha ","751116","29341685"
"gujarat",2021,4,"amreli ","237874","5251219"
"gujarat",2021,4,"ahmadabad ","3679243","106054208"
"gujarat",2021,4,"ohad ","181787","5398314"
"gujarat",2021,4,"navsari ","267352","5803020"
"gujarat",2021,4,"patan ","308499","9755228"
"gujarat",2021,4,"kachchh ","630878","20539880"
"gujarat",2021,4,"urendranagar ","295801","7294918"
"gujarat",2021,4,"morbi ","258433","7229813"
"gujarat",2022,1,"anand ","514400","7167547"
"gujarat",2022,1,"jamnagar ","352844","11272088"
"gujarat",2022,1,"evbhumi dwarka ","123599","10163939"
"gujarat",2022,1,"ajkot ","889499","21835586"
"gujarat",2022,1,"aravallis ","195778","13826407"
"gujarat",2022,1,"hhotaudepur ","83102","9593557"
"gujarat",2022,1,"botad ","167646","11054773"
"gujarat",2022,1,"bharuch ","722367","22613416"
"gujarat",2022,1,"bhavnagar ","593259","14665634"
"gujarat",2022,1,"junagadh ","255421","10584411"
"gujarat",2022,1,"mahesana ","656908","15122677"
"gujarat",2022,1,"he dangs ","23744","5058807"
"gujarat",2022,1,"kheda ","401982","10309975"
"gujarat",2022,1,"urat ","3210535","25388620"
"gujarat",2022,1,"porbandar ","89084","3467401"
"gujarat",2022,1,"gandhinagar ","799301","9240181"
"gujarat",2022,1,"panch mahals ","263066","11638061"
"gujarat",2022,1,"narmada ","73152","10102922"
"gujarat",2022,1,"gir somnath ","217816","7182103"
"gujarat",2022,1,"valsad ","643742","11625495"
"gujarat",2022,1,"mahisagar ","118430","8605093"
"gujarat",2022,1,"abar kantha ","342020","15498082"
"gujarat",2022,1,"api ","135297","8491029"
"gujarat",2022,1,"vadodara ","1368210","17275828"
"gujarat",2022,1,"banas kantha ","802470","50103535"
"gujarat",2022,1,"amreli ","253714","21192598"
"gujarat",2022,1,"ahmadabad ","3897869","37428068"
"gujarat",2022,1,"ohad ","194298","13091132"
"gujarat",2022,1,"navsari ","283795","7740515"
"gujarat",2022,1,"patan ","329312","17459087"
"gujarat",2022,1,"kachchh ","671465","46433002"
"gujarat",2022,1,"urendranagar ","315677","22854956"
"gujarat",2022,1,"morbi ","275512","13690414"
"gujarat",2022,2,"anand ","541890","7236033"
"gujarat",2022,2,"jamnagar ","372354","12188995"
"gujarat",2022,2,"evbhumi dwarka ","130591","13208562"
"gujarat",2022,2,"ajkot ","937863","24500393"
"gujarat",2022,2,"aravallis ","206898","17033575"
"gujarat",2022,2,"hhotaudepur ","87903","11318925"
"gujarat",2022,2,"botad ","177233","13628450"
"gujarat",2022,2,"bharuch ","762752","24641932"
"gujarat",2022,2,"bhavnagar ","626197","18525992"
"gujarat",2022,2,"junagadh ","269699","12317381"
"gujarat",2022,2,"mahesana ","692794","17872342"
"gujarat",2022,2,"he dangs ","25026","6868251"
"gujarat",2022,2,"kheda ","424243","11926637"
"gujarat",2022,2,"urat ","3385398","25782369"
"gujarat",2022,2,"porbandar ","93938","4290977"
"gujarat",2022,2,"gandhinagar ","841732","8826550"
"gujarat",2022,2,"panch mahals ","277783","13730984"
"gujarat",2022,2,"narmada ","77313","12964941"
"gujarat",2022,2,"gir somnath ","230290","9190564"
"gujarat",2022,2,"valsad ","679340","13855143"
"gujarat",2022,2,"mahisagar ","125105","10788262"
"gujarat",2022,2,"abar kantha ","360675","18555269"
"gujarat",2022,2,"api ","142824","10380992"
"gujarat",2022,2,"vadodara ","1440949","19565706"
"gujarat",2022,2,"banas kantha ","849884","61411670"
"gujarat",2022,2,"amreli ","268232","28086720"
"gujarat",2022,2,"ahmadabad ","4105172","37385392"
"gujarat",2022,2,"ohad ","205476","16850083"
"gujarat",2022,2,"navsari ","299199","10087059"
"gujarat",2022,2,"patan ","348256","20058579"
"gujarat",2022,2,"kachchh ","709339","53661492"
"gujarat",2022,2,"urendranagar ","333698","26953553"
"gujarat",2022,2,"morbi ","291550","16249663"
"gujarat",2022,3,"anand ","570211","7663778"
"gujarat",2022,3,"jamnagar ","391677","15828687"
"gujarat",2022,3,"evbhumi dwarka ","136943","15945131"
"gujarat",2022,3,"ajkot ","986904","31404029"
"gujarat",2022,3,"aravallis ","217755","19551310"
"gujarat",2022,3,"hhotaudepur ","92089","13788338"
"gujarat",2022,3,"botad ","186625","15729417"
"gujarat",2022,3,"bharuch ","803845","24985089"
"gujarat",2022,3,"bhavnagar ","659228","22529367"
"gujarat",2022,3,"junagadh ","283145","13570972"
"gujarat",2022,3,"mahesana ","729723","21478805"
"gujarat",2022,3,"he dangs ","26180","8364976"
"gujarat",2022,3,"kheda ","446779","13172712"
"gujarat",2022,3,"urat ","3567767","25192019"
"gujarat",2022,3,"porbandar ","98587","4938585"
"gujarat",2022,3,"gandhinagar ","885535","9731484"
"gujarat",2022,3,"panch mahals ","292755","16286040"
"gujarat",2022,3,"narmada ","81169","12729908"
"gujarat",2022,3,"gir somnath ","242764","10375694"
"gujarat",2022,3,"valsad ","716467","15625470"
"gujarat",2022,3,"mahisagar ","131554","12902389"
"gujarat",2022,3,"abar kantha ","379718","21747099"
"gujarat",2022,3,"api ","149968","10482703"
"gujarat",2022,3,"vadodara ","1515556","19765164"
"gujarat",2022,3,"banas kantha ","896869","77028892"
"gujarat",2022,3,"amreli ","281819","32567387"
"gujarat",2022,3,"ahmadabad ","4319512","39280139"
"gujarat",2022,3,"ohad ","216199","19811697"
"gujarat",2022,3,"navsari ","314617","9787723"
"gujarat",2022,3,"patan ","367059","22613364"
"gujarat",2022,3,"kachchh ","747079","60380130"
"gujarat",2022,3,"urendranagar ","351078","34325117"
"gujarat",2022,3,"morbi ","307545","19538289"
"gujarat",2022,4,"anand ","596600","13791621"
"gujarat",2022,4,"jamnagar ","409567","11777204"
"gujarat",2022,4,"evbhumi dwarka ","142445","4626888"
"gujarat",2022,4,"ajkot ","1033159","27915336"
"gujarat",2022,4,"aravallis ","227402","10450616"
"gujarat",2022,4,"hhotaudepur ","95806","3500701"
"gujarat",2022,4,"botad ","195219","8669321"
"gujarat",2022,4,"bharuch ","842519","37564473"
"gujarat",2022,4,"bhavnagar ","690130","18372408"
"gujarat",2022,4,"junagadh ","294941","6587448"
"gujarat",2022,4,"mahesana ","763693","29019487"
"gujarat",2022,4,"he dangs ","27218","1087847"
"gujarat",2022,4,"kheda ","467640","15216766"
"gujarat",2022,4,"urat ","3747780","110323166"
"gujarat",2022,4,"porbandar ","102643","2175841"
"gujarat",2022,4,"gandhinagar ","927585","35387014"
"gujarat",2022,4,"panch mahals ","306278","12634353"
"gujarat",2022,4,"narmada ","84596","3758056"
"gujarat",2022,4,"gir somnath ","254045","7658775"
"gujarat",2022,4,"valsad ","751767","32968847"
"gujarat",2022,4,"mahisagar ","137511","5028578"
"gujarat",2022,4,"abar kantha ","397066","17276367"
"gujarat",2022,4,"api ","156189","6355677"
"gujarat",2022,4,"vadodara ","1587831","48909823"
"gujarat",2022,4,"banas kantha ","939693","54467383"
"gujarat",2022,4,"amreli ","293382","9446129"
"gujarat",2022,4,"ahmadabad ","4530853","157291084"
"gujarat",2022,4,"ohad ","226068","11309950"
"gujarat",2022,4,"navsari ","328740","8737777"
"gujarat",2022,4,"patan ","384293","15704430"
"gujarat",2022,4,"kachchh ","781383","35644500"
"gujarat",2022,4,"urendranagar ","366161","13510037"
"gujarat",2022,4,"morbi ","322150","13816692"
"gujarat",2023,1,"anand ","622872","11094924"
"gujarat",2023,1,"jamnagar ","428091","21680075"
"gujarat",2023,1,"evbhumi dwarka ","148801","18769135"
"gujarat",2023,1,"ajkot ","1079736","39239734"
"gujarat",2023,1,"aravallis ","238121","28001732"
"gujarat",2023,1,"hhotaudepur ","100145","18084906"
"gujarat",2023,1,"botad ","204401","17674036"
"gujarat",2023,1,"bharuch ","881508","35066869"
"gujarat",2023,1,"bhavnagar ","722197","29045885"
"gujarat",2023,1,"junagadh ","308246","17876630"
"gujarat",2023,1,"mahesana ","798353","22683144"
"gujarat",2023,1,"he dangs ","28390","11092861"
"gujarat",2023,1,"kheda ","489299","16496752"
"gujarat",2023,1,"urat ","3919829","31170398"
"gujarat",2023,1,"porbandar ","107378","6961510"
"gujarat",2023,1,"gandhinagar ","968586","12538501"
"gujarat",2023,1,"panch mahals ","320798","22409437"
"gujarat",2023,1,"narmada ","88517","15549721"
"gujarat",2023,1,"gir somnath ","266205","14183188"
"gujarat",2023,1,"valsad ","786811","22096341"
"gujarat",2023,1,"mahisagar ","143947","18381216"
"gujarat",2023,1,"abar kantha ","415319","24713550"
"gujarat",2023,1,"api ","163181","20730719"
"gujarat",2023,1,"vadodara ","1658232","27075998"
"gujarat",2023,1,"banas kantha ","985280","96676164"
"gujarat",2023,1,"amreli ","306770","33221816"
"gujarat",2023,1,"ahmadabad ","4734630","51443909"
"gujarat",2023,1,"ohad ","236847","28965819"
"gujarat",2023,1,"navsari ","343293","13483688"
"gujarat",2023,1,"patan ","402483","30561359"
"gujarat",2023,1,"kachchh ","817441","89545643"
"gujarat",2023,1,"urendranagar ","383186","46572566"
"gujarat",2023,1,"morbi ","337337","25380718"
"gujarat",2023,2,"anand ","647805","11311512"
"gujarat",2023,2,"jamnagar ","446015","21811979"
"gujarat",2023,2,"evbhumi dwarka ","155916","20381650"
"gujarat",2023,2,"ajkot ","1123115","46168824"
"gujarat",2023,2,"aravallis ","249082","31622464"
"gujarat",2023,2,"hhotaudepur ","105124","23735650"
"gujarat",2023,2,"botad ","213517","20757855"
"gujarat",2023,2,"bharuch ","917746","35482362"
"gujarat",2023,2,"bhavnagar ","752872","36260031"
"gujarat",2023,2,"junagadh ","321804","20295551"
"gujarat",2023,2,"mahesana ","831177","25432003"
"gujarat",2023,2,"he dangs ","29687","12920568"
"gujarat",2023,2,"kheda ","510507","18112328"
"gujarat",2023,2,"urat ","4076929","35870416"
"gujarat",2023,2,"porbandar ","112066","8129208"
"gujarat",2023,2,"gandhinagar ","1005603","16489426"
"gujarat",2023,2,"panch mahals ","335149","27320842"
"gujarat",2023,2,"narmada ","92606","19764504"
"gujarat",2023,2,"gir somnath ","278208","16411153"
"gujarat",2023,2,"valsad ","818831","27470764"
"gujarat",2023,2,"mahisagar ","150651","22103545"
"gujarat",2023,2,"abar kantha ","432909","29833051"
"gujarat",2023,2,"api ","170362","21313258"
"gujarat",2023,2,"vadodara ","1721431","30680291"
"gujarat",2023,2,"banas kantha ","1030499","106585524"
"gujarat",2023,2,"amreli ","321306","35081678"
"gujarat",2023,2,"ahmadabad ","4913610","49536121"
"gujarat",2023,2,"ohad ","247908","42813011"
"gujarat",2023,2,"navsari ","357359","15769213"
"gujarat",2023,2,"patan ","420629","38239406"
"gujarat",2023,2,"kachchh ","853047","101725601"
"gujarat",2023,2,"urendranagar ","400879","54979554"
"gujarat",2023,2,"morbi ","352419","33216672"
"haryana",2018,1,"yamunanagar ","46198","0"
"haryana",2018,1,"onipat ","79638","0"
"haryana",2018,1,"jind ","51815","0"
"haryana",2018,1,"ohtak ","62452","0"
"haryana",2018,1,"faridabad ","231504","0"
"haryana",2018,1,"mahendragarh ","45460","0"
"haryana",2018,1,"hisar ","113872","0"
"haryana",2018,1,"karnal ","73612","0"
"haryana",2018,1,"fatehabad ","48955","0"
"haryana",2018,1,"palwal ","48774","0"
"haryana",2018,1,"harkhi dadri ","14712","0"
"haryana",2018,1,"ambala ","54127","0"
"haryana",2018,1,"ewari ","85350","0"
"haryana",2018,1,"panchkula ","41867","0"
"haryana",2018,1,"bhiwani ","57585","0"
"haryana",2018,1,"a ","70800","0"
"haryana",2018,1,"mewat ","29541","0"
"haryana",2018,1,"panipat ","74739","0"
"haryana",2018,1,"gurugram ","474081","0"
"haryana",2018,1,"kaithal ","41222","0"
"haryana",2018,1,"kurukshetra ","47932","0"
"haryana",2018,1,"jhajjar ","53121","0"
"haryana",2018,2,"yamunanagar ","62261","0"
"haryana",2018,2,"onipat ","106837","0"
"haryana",2018,2,"jind ","68635","0"
"haryana",2018,2,"ohtak ","82822","0"
"haryana",2018,2,"faridabad ","306358","0"
"haryana",2018,2,"mahendragarh ","60336","0"
"haryana",2018,2,"hisar ","147599","0"
"haryana",2018,2,"karnal ","98276","0"
"haryana",2018,2,"fatehabad ","63066","0"
"haryana",2018,2,"palwal ","64886","0"
"haryana",2018,2,"harkhi dadri ","19559","0"
"haryana",2018,2,"ambala ","73358","0"
"haryana",2018,2,"ewari ","113056","0"
"haryana",2018,2,"panchkula ","56729","0"
"haryana",2018,2,"bhiwani ","75485","0"
"haryana",2018,2,"a ","91908","0"
"haryana",2018,2,"mewat ","41358","0"
"haryana",2018,2,"panipat ","101243","0"
"haryana",2018,2,"gurugram ","621718","0"
"haryana",2018,2,"kaithal ","55832","0"
"haryana",2018,2,"kurukshetra ","64186","0"
"haryana",2018,2,"jhajjar ","71713","0"
"haryana",2018,3,"yamunanagar ","77303","0"
"haryana",2018,3,"onipat ","132705","0"
"haryana",2018,3,"jind ","84500","0"
"haryana",2018,3,"ohtak ","101649","0"
"haryana",2018,3,"faridabad ","383316","0"
"haryana",2018,3,"mahendragarh ","74545","0"
"haryana",2018,3,"hisar ","176380","0"
"haryana",2018,3,"karnal ","121471","0"
"haryana",2018,3,"fatehabad ","75108","0"
"haryana",2018,3,"palwal ","81688","0"
"haryana",2018,3,"harkhi dadri ","24373","0"
"haryana",2018,3,"ambala ","92472","0"
"haryana",2018,3,"ewari ","138368","0"
"haryana",2018,3,"panchkula ","71245","0"
